No Weight
Ch.#,,,,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
240,11/27/2020,11:27:56 AM,"",7.2945,7.8162,10.664,15.626,16.744,17.941,20.444,27.085,29.022,31.098,36.47,39.194,42.144,45.472,48.165,46.077,47.942,43.689,43.563,42.673,38.353,35.718,31.814,27.619,26.267,20.955,17.868,16.558,15.273,14.061,12.808,12.899,11.795,9.0731,8.4953,8.6537,7.9531,5.8455,5.927,5.9529,6.8723,4.5727,6.2624,5.3956,6.0217,3.7721,4.7373,3.8812,4.021,3.726,4.9314,4.1161,4.6877,3.4072,4.3424,1.9049,2.863,2.3262,2.0438,0.46133,0.71575,0.71575,1.4425,0.34682,0.35787,0.17894,0,0.11592,0.063018,0.35787,0.35787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241,11/27/2020,11:28:06 AM,"",6.8786,7.3706,10.308,15.469,16.575,17.76,20.075,25.944,27.799,29.787,32.967,35.363,38.48,42.487,45.329,46.618,48.794,46.07,42.915,38.037,37.072,34.091,30.014,26.442,23.382,17.723,19.625,14.333,13.348,13.811,12.718,12.024,9.9008,13.198,8.3039,7.9886,10.845,7.2991,4.7679,7.1657,5.1539,5.5137,4.7429,3.9711,4.7565,5.5354,4.0476,4.2907,4.0087,5.1385,4.0163,4.8592,2.8243,3.2595,2.5663,2.2601,1.9732,1.1425,1.5792,1.0359,1.9683,0.73525,0.51731,0.52624,0.1895,0.53681,0.35787,0.17894,0,0.17894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242,11/27/2020,11:28:16 AM,"",6.8923,7.3853,10.263,15.31,16.405,17.578,20.091,26.858,28.779,30.838,38.398,41.341,44.42,47.858,50.42,45.505,47.333,43.058,42.38,40.782,41.564,39.419,34.272,26.593,24.084,19.735,18.013,17.459,16.832,15.306,10.854,10.648,10.929,10.844,10.608,7.3761,7.0479,5.6099,6.5189,7.9322,6.443,6.0227,7.4072,5.1537,4.9106,6.2279,5.4935,4.2401,6.3181,3.8148,2.5637,2.6978,2.2705,2.1337,1.8656,2.853,2.0627,1.2796,2.0728,1.6062,1.2492,0.73331,0.15901,0.35693,0.53539,0.17846,0.029384,0.14908,0,0,0.17846,0,0.17846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
243,11/27/2020,11:28:26 AM,"",6.9334,7.4293,10.489,15.881,17.016,18.233,20.678,26.998,28.928,30.997,38.145,41.055,42.964,43.843,46.354,43.495,45.706,44.149,43.338,41.549,37.989,37.23,34.242,28.15,25.603,23.439,17.88,17.499,13.481,12.427,11.337,8.8735,10.864,10.652,11.409,9.3401,8.7892,8.0328,7.3271,5.6394,5.9261,6.3456,4.5714,4.9889,4.6916,4.8565,3.8839,5.0032,4.2501,2.8594,3.0244,3.4441,3.3457,2.3929,3.6973,2.6194,1.787,1.9657,1.9657,1.0722,1.6083,0.55558,1.4101,0.7148,1.0387,0.39086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
244,11/27/2020,11:28:36 AM,"",7.6364,8.1825,11.364,16.942,18.154,19.452,21.993,28.449,30.483,32.663,34.999,37.503,39.574,41.098,43.725,43.765,45.241,39.599,40.988,42.142,38.15,34.389,30.571,28.761,25.006,21.569,20.054,17.975,15.375,14.322,13.626,11.077,10.735,10.067,9.7649,6.7833,6.6621,5.9518,6.6226,7.5813,6.533,5.4077,5.9956,5.3076,4.4043,3.5874,2.7084,5.1735,5.1448,4.379,4.4921,2.344,3.5324,3.6358,1.6117,2.7393,1.8255,2.1748,2.292,1.5706,0.53981,1.4454,0.69533,0.3574,0.1787,0.3574,0.029423,0.55951,0.48327,0,0,0,0,0,0,0,0,0,0,0.1787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
245,11/27/2020,11:28:46 AM,"",7.0393,7.5427,10.595,15.966,17.108,18.331,20.721,26.782,28.698,30.75,35.202,37.803,40.685,43.976,46.607,44.85,46.734,42.966,42.38,40.903,36.39,35.714,34.3,31.395,25.924,24.781,20.432,17.697,15.194,13.631,12.55,11.282,10.557,9.2337,6.6577,6.1792,7.3957,7.0812,7.0741,6.5808,5.0698,5.3911,5.2354,5.5338,4.494,4.1259,4.1113,3.5446,3.2625,3.1403,4.8691,3.3235,2.1842,2.8797,2.3851,1.7969,3.6544,1.8257,2.6909,2.1117,1.172,0.3693,0.94446,0.73482,0,0.55976,0.37317,0,0,0,0.37317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
246,11/27/2020,11:28:56 AM,"",6.7239,7.2048,10.458,16.231,17.392,18.636,20.639,24.962,26.748,28.661,35.936,38.698,41.514,44.588,47.187,44.727,46.229,40.423,40.795,40.61,40.08,34.309,28.103,25.851,26.027,23.702,17.817,19.109,14.633,14.342,12.476,11.008,8.7735,8.9747,9.1291,8.0062,6.9863,7.2689,5.2786,7.1929,6.7596,7.0277,4.7721,5.021,6.4615,3.7847,5.5137,5.3516,4.0308,5.3255,3.4759,2.7973,3.833,3.2155,2.1233,3.2643,2.6557,2.635,0.96632,2.1953,1.1195,0.35276,0.71291,0.53469,0.53469,0,0.35646,0,0.17823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
247,11/27/2020,11:29:06 AM,"",7.6263,8.1717,10.822,15.389,16.489,17.669,19.944,25.668,27.504,29.471,37.919,40.864,42.176,41.749,44.521,45.596,47.285,42.232,42.576,42.324,38.947,35.983,31.686,27.175,24.596,22.996,19.192,18.532,17.117,14.79,13.674,10.522,11.144,8.1107,7.4795,7.477,5.6708,7.2401,8.4461,9.0823,6.7355,6.1901,6.571,5.1057,4.0069,3.053,4.5823,3.3407,4.255,3.9046,3.0814,3.5768,3.0255,3.4218,3.6114,2.3176,1.9611,1.9166,1.2181,0.49775,1.253,1.424,0.18949,0.3459,0,0.17846,0,0.17846,0.53539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
248,11/27/2020,11:29:16 AM,"",6.9562,7.4537,10.782,16.684,17.877,19.156,21.625,27.842,29.833,31.967,37.638,40.455,41.883,41.748,44.341,43.617,45.614,42.851,44.012,44.813,38.887,36.473,33.115,29.277,26.051,21.09,18.483,19.245,15.756,14.625,14.094,12.395,10.122,9.4502,9.759,10.681,8.52,7.8554,6.3421,5.735,6.6024,6.7034,4.6533,5.5177,4.1728,3.578,4.3678,3.4386,4.5212,3.4288,3.8027,4.1667,2.5863,1.8156,3.2568,3.5646,2.1395,2.3422,1.1494,0.85468,1.0708,0.89232,0.35693,1.4277,0.17846,0.17846,0.59416,0.1197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
249,11/27/2020,11:29:26 AM,"",6.947,7.4439,10.485,15.839,16.972,18.185,20.594,26.772,28.686,30.738,36.686,39.448,40.855,40.755,43.58,45.805,47.8,44.342,43.041,40.61,39.014,34.533,29.864,27.862,23.853,21.646,19.728,19.358,16.504,16.577,11.917,12.163,10.394,8.4708,7.6383,8.4826,6.775,7.2517,5.714,6.492,7.3756,4.4539,3.9688,4.3544,4.7662,6.397,2.7632,2.339,4.2629,3.3764,3.7633,3.1098,3.5918,2.5727,3.1916,1.5993,2.7955,1.4258,1.2476,1.5112,1.166,0.70922,0.72393,0.52368,0.71292,0.17823,0,0.17823,0.17823,0,0,0,0,0,0,0,0,0,0,0,0,0.35646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250,11/27/2020,11:29:36 AM,"",7.9668,8.5366,11.372,16.27,17.434,18.681,21.076,27.082,29.018,31.094,35.899,38.562,40.881,42.867,45.425,43.649,45.042,38.979,38.169,36.466,36.351,32.804,28.714,26.943,26.968,21.253,18.389,16.666,15.769,14.397,10.167,10.651,10.197,10.22,7.7701,8.6979,5.8314,7.5664,5.2752,5.6761,5.1966,3.5131,5.5275,6.2261,4.8802,3.5941,4.6514,3.7597,3.8795,4.4734,3.1804,3.2909,4.7187,3.7581,2.3403,1.0645,1.2525,2.5639,2.2859,1.5665,1.0694,1.6041,0.89115,0.35646,1.0694,0.17823,0.17823,0,0,0.17823,0.35646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
251,11/27/2020,11:29:46 AM,"",6.8536,7.3437,9.7557,13.916,14.912,15.978,17.831,22.122,23.705,25.4,32.672,35.209,38.16,41.814,44.3,42.476,43.709,37.142,37.169,36.588,36.361,34.929,31.487,26.283,23.877,21.791,18.581,17.053,15.092,16.031,14.58,9.391,9.7643,10.655,8.6358,5.5889,4.6311,5.4734,5.1341,6.4261,4.6298,5.5516,5.4487,4.2121,5.1768,5.8061,2.6415,4.6353,3.0649,2.9549,5.3573,2.0795,3.6725,3.2357,2.2156,1.7334,3.0409,2.7484,1.1984,2.3797,1.1164,1.1164,0.18607,0.37215,1.2328,0.25576,0.18607,0.18607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
252,11/27/2020,11:29:56 AM,"",7.0994,7.6071,9.9592,13.99,14.99,16.062,18.495,25.271,27.078,29.015,34.469,37.058,40.156,43.982,46.417,42.703,44.413,40.377,40.836,40.764,36.255,31.673,27.368,25.946,21.986,21.644,20.601,17.437,14.88,15.332,11.002,13.794,11.896,11.11,6.653,8.2847,6.7236,5.0204,6.525,3.9461,7.1822,5.0801,5.6309,6.5471,6.685,3.7964,5.2104,4.1348,4.9447,4.3142,3.3613,3.3557,4.2915,1.8232,3.7282,2.1758,2.6153,1.6819,1.7551,1.6826,1.0385,1.0242,0.17189,1.0313,0,0,0,0.17189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
253,11/27/2020,11:30:06 AM,"",6.8924,7.3853,10.331,15.506,16.615,17.804,20.225,26.548,28.447,30.481,36.047,38.749,41.154,43.315,45.749,42.448,43.928,38.721,38.402,37.344,33.493,30.969,28.502,27.38,23.916,19.75,20.636,16.625,14.434,12.161,12.217,11.322,12.006,8.7795,7.7776,5.5106,6.3837,6.8938,5.6272,4.918,4.1963,3.5204,4.5945,5.4992,5.3159,4.2965,4.8,5.0345,2.7788,3.8465,3.7234,2.8183,2.3226,2.5759,2.105,2.6087,2.6414,2.0647,2.5361,0.31929,0.53539,1.0708,0.89232,0.52485,0.36747,0.35693,0.35693,0.17846,0,0,0,0.17846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
254,11/27/2020,11:30:16 AM,"",6.3903,6.8473,9.5682,14.348,15.374,16.473,19.045,26.324,28.207,30.224,35.406,38.049,40.892,44.078,46.5,42.594,44.34,40.53,39.924,38.462,37.294,36.075,32.752,26.953,22.522,19.573,20.464,18.435,14.994,14.755,10.298,9.5628,8.731,9.0293,10.814,6.1978,6.3083,5.8099,6.2692,6.084,5.3959,6.7046,3.9792,3.367,4.5239,3.7391,5.1401,4.4431,2.5873,2.7185,2.6839,3.6054,2.5014,2.8199,2.6062,3.4492,2.4435,2.5651,1.1099,2.371,1.7015,0.75375,0.49715,0.8935,0.5361,0.49109,0.22371,0.11577,0.062935,0,0.1787,0.1787,0.1787,0,0,0,0,0,0.1787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
255,11/27/2020,11:30:26 AM,"",6.7558,7.239,9.8607,14.427,15.459,16.565,19.275,27.133,29.074,31.153,35.902,38.562,40.32,41.068,43.595,42.661,44.143,38.876,38.727,37.887,39.649,37.311,32.768,26.904,22.589,18.916,19.111,19.295,14.107,13.562,14.769,12.991,11.172,8.3694,7.4151,7.1522,7.149,8.1759,6.8724,4.4522,6.211,4.4302,4.5992,5.1578,3.8523,4.4592,3.2979,3.0776,4.5544,4.979,2.4336,4.2058,2.4483,3.4945,4.1026,2.1364,2.2382,1.6343,1.2165,2.7212,1.1623,1.2476,0.36747,1.0584,0.53469,0.17823,0.17823,0,0.17823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
256,11/27/2020,11:30:36 AM,"",7.2529,7.7717,9.8556,13.365,14.321,15.345,17.855,25.132,26.93,28.856,33.2,35.658,37.695,39.294,41.956,43.495,44.92,39.082,38.682,37.512,34.614,33.152,30.646,26.917,21.244,19.088,17.886,15.874,14.266,10.197,10.627,12.053,11.125,9.6875,7.378,8.6488,7.4976,6.0199,6.2612,5.4846,5.8246,4.8295,4.1126,4.5435,4.357,3.241,3.5967,3.0051,4.0397,4.0887,2.5678,3.5021,3.1228,2.6958,2.9436,2.6145,2.2263,2.0264,1.5083,1.5706,1.2546,1.088,0.15922,0.1787,0.1787,0.3574,0.23755,0.47726,0,0,0.1787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
257,11/27/2020,11:30:46 AM,"",6.0136,6.4436,8.8731,13.121,14.059,15.065,17.753,25.864,27.714,29.696,36.69,39.494,41.53,42.817,45.315,42.98,45.019,42.682,40.161,36.168,36.161,34.739,30.792,24.897,26.242,20.886,18.661,18.163,15.259,14.662,12.613,12.547,11.688,11.052,9.5272,7.9451,7.5999,7.1888,7.4439,3.4029,5.8849,4.9714,4.4734,4.2585,6.0053,2.8245,4.8623,3.9929,3.076,4.1079,3.4593,2.5876,3.9534,1.7448,3.5768,2.8461,2.4557,1.8898,1.64,1.5847,1.7285,1.1072,1.6724,0.37164,0.37164,0.18582,0.18582,0.37164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
258,11/27/2020,11:30:56 AM,"",7.2945,7.8162,10.23,14.367,15.394,16.495,18.611,23.92,25.631,27.464,33.687,36.252,37.842,38.403,40.953,41.929,43.609,39.652,38.617,36.611,35.425,35.451,33.234,27.244,21.639,22.7,21.42,17.364,12.834,11.118,11.852,11.322,8.9097,8.6215,7.099,7.9064,7.0251,6.284,5.0414,5.7542,5.4761,7.1345,2.1097,3.3889,4.3986,2.5404,3.5497,4,2.5027,4.4925,3.7407,2.5777,2.4554,2.754,2.8686,2.4955,2.0345,0.89468,1.1114,1.3005,0.99539,0.90676,1.0541,0.17894,0.35787,0.53681,0,0.35787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
259,11/27/2020,11:31:06 AM,"",7.0107,7.5121,10.41,15.486,16.594,17.78,20.033,25.634,27.468,29.432,33.504,35.973,38.034,39.66,42.316,43.56,45.794,44.341,41.91,38.005,36.697,35.207,31.994,27.231,24.208,22.328,19.466,16.756,14.226,12.743,12.505,11.593,9.8948,8.9737,8.6855,6.8148,6.1374,6.1372,7.049,6.2464,6.211,5.5022,6.1978,5.4756,3.5429,4.2805,3.339,3.667,4.6923,4.0271,2.6118,2.4235,2.4868,3.0763,4.0063,3.2643,2.121,2.6628,1.6139,1.5665,0.71292,0.71292,0.71292,0.17823,0.17823,0,0.058691,0.29777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
260,11/27/2020,11:31:16 AM,"",6.7098,7.1896,9.7458,14.19,15.205,16.293,18.569,24.614,26.374,28.261,34.658,37.298,40.527,44.627,47.129,43.675,44.936,38.152,39.437,40.48,34.232,32.089,28.88,24.321,19.043,19.18,19.552,17.076,11.712,11.913,11.682,9.8769,8.9507,9.4124,8.4517,7.8036,7.3622,7.1971,5.209,5.6671,4.8916,5.1973,4.1661,3.0658,4.3799,4.0907,3.6569,4.0619,3.6975,2.6198,3.7909,3.6674,2.8919,2.1365,2.2255,2.2032,2.719,1.8174,1.2198,0.49841,1.0722,0.55558,0.51662,0.5361,0.1787,0,0,0,0.1787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
261,11/27/2020,11:31:26 AM,"",6.582,7.0527,10.14,15.606,16.722,17.918,19.862,24.096,25.819,27.666,34.452,37.093,39.183,40.784,43.2,41.333,43.407,41.771,40.171,37.394,36.268,33.763,30.208,27.005,24.849,19.171,21.692,16.906,14.61,10.713,9.9986,10.592,9.2556,7.0018,6.115,5.0168,5.5087,6.4441,5.0371,4.0389,5.3161,2.5631,4.8755,3.6511,4.0412,4.124,3.071,4.536,3.8598,4.7033,5.3992,4.7396,2.3558,2.1366,2.4042,1.6059,1.6695,1.5673,1.2919,1.1577,1.7015,0.5361,0.5361,0.5361,0.3574,0.3574,0.3574,0.1787,0.1787,0.1787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
262,11/27/2020,11:31:36 AM,"",7.5944,8.1375,10.529,14.604,15.648,16.767,18.832,23.857,25.563,27.391,34.767,37.453,39.521,41.044,43.659,43.617,44.941,38.514,37.975,36.633,37.237,33.952,28.93,24.108,22.744,21.014,19.542,16.926,14.438,13.566,11.888,10.222,8.7414,9.4625,8.2716,7.45,6.4214,5.839,6.249,4.7475,5.3828,4.2943,4.3309,4.0475,3.4704,3.577,3.7293,3.1487,4.9431,4.6388,4.1081,2.9279,2.7207,3.7242,3.4529,2.5547,3.1561,1.8812,2.4396,1.747,1.6062,0.91177,0.52697,0.52437,0.17846,0.17846,0,0.17846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
263,11/27/2020,11:31:46 AM,"",7.1665,7.6791,10.068,14.164,15.177,16.262,17.759,20.447,21.91,23.477,29.892,32.204,35.7,40.803,43.107,40.116,41.434,36.074,36.192,35.748,32.14,31.51,30.017,27.214,23.866,19.996,18.861,17.688,13.804,13.237,9.3562,9.7645,8.7947,7.8403,8.1007,7.199,7.3808,4.9016,3.6604,3.7404,4.7797,4.2088,3.0742,3.8867,4.8021,5.0079,3.6192,4.2373,4.1839,3.0704,4.3287,3.6655,3.8881,3.8887,1.8787,1.7871,1.1584,2.7009,1.9374,1.7681,1.1656,0.7384,0.37113,1.1024,0.56765,0.32439,0.97455,0,0.18556,0.35119,0.2055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
264,11/27/2020,11:31:56 AM,"",6.6833,7.1613,9.613,13.86,14.852,15.914,18.032,23.485,25.164,26.964,32.392,34.837,36.89,38.592,40.968,40.094,41.874,39.031,38.794,37.837,36.049,35.623,32.45,25.582,24.041,20.109,19.198,15.96,13.929,14.059,13.204,10.765,10.26,9.8059,8.0842,8.1928,7.4644,7.9379,6.2438,4.5017,5.5703,5.5263,4.4097,4.7439,5.13,4.13,2.7903,3.5356,4.7912,3.3314,2.6835,3.0982,3.6035,2.2131,1.6241,1.3022,2.0572,2.1662,1.5709,1.3864,0.71198,0.90937,1.4156,0.52299,0.17799,0.17799,0,0,0.17799,0,0,0,0.17799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
265,11/27/2020,11:32:06 AM,"",5.9831,6.411,9.0381,13.665,14.642,15.689,17.985,24.259,25.994,27.853,32.792,35.245,37.255,38.826,40.941,37.313,39.31,38.516,37.37,35.236,34.918,32.332,28.59,25.034,22.016,20.231,18.18,13.767,13.614,13.281,11.965,9.4106,9.5729,8.345,6.0398,4.4832,5.043,6.1408,6.5693,6.6417,4.2525,3.3305,4.989,4.1331,3.7576,3.4057,6.1296,4.3054,3.9362,5.6354,4.4879,3.078,4.2605,2.5691,2.8701,2.6091,2.4919,1.246,1.602,1.5092,1.5168,0.178,0.90097,0.70098,0,0.35599,0.53399,0,0.178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
266,11/27/2020,11:32:16 AM,"",6.7328,7.2143,9.594,13.701,14.68,15.73,17.858,23.391,25.064,26.857,34.502,37.18,38.79,39.32,41.6,39.3,41.277,39.754,38.479,36.159,31.985,28.725,24.844,21.984,20.964,19.888,15.189,14.798,12.114,13.58,14.293,11.753,9.4965,7.3784,6.6736,7.0786,5.0755,3.6594,4.86,6.0523,3.9962,5.8599,3.4385,4.2625,4.2326,4.6431,3.8718,3.8574,3.5669,2.8745,3.017,4.3145,3.2506,1.8698,2.1438,2.1955,1.5884,1.1698,1.2902,0.89232,1.0708,1.0708,0.71386,0.89232,0.35693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
267,11/27/2020,11:32:26 AM,"",6.103,6.5395,9.223,13.95,14.947,16.016,18.249,24.172,25.9,27.753,33.579,36.122,37.256,36.822,39.166,39.109,40.84,38.043,37.551,36.28,33.741,32.693,30.383,26.057,18.902,17.825,17.838,14.997,11.494,11.779,12.251,11.296,10.643,9.2425,6.0648,6.676,5.7992,6.3496,5.9243,4.3319,4.5736,4.0035,3.8581,4.654,5.7281,3.4278,5.022,3.477,4.3704,4.4492,4.6539,4.4813,2.6888,4.9986,2.8979,2.8129,2.9746,2.0067,1.4059,1.2197,0.89825,0.3593,0.17965,0.89825,0.3593,0.853,0.58419,0.17965,0,0,0.17965,0.17965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
268,11/27/2020,11:32:36 AM,"",6.5878,7.0589,9.7323,14.408,15.439,16.543,18.823,24.826,26.602,28.505,30.789,33,35.701,38.983,40.92,35.43,36.988,34.397,35.471,36.3,34.875,32.728,30.029,27.461,21.045,19.615,17.117,17.33,13.648,12.156,11.096,10.765,7.2311,8.5435,9.3136,7.8324,5.4622,5.3491,7.2834,5.6686,5.0004,4.164,3.6979,5.0606,3.3303,5.3366,3.4149,2.9418,3.3025,2.8568,2.3823,2.7491,2.5849,3.1496,2.9895,3.5576,1.8183,1.8787,1.8208,2.4455,1.652,0.70829,1.257,0.52299,0,0.35599,0,0.14665,0.031343,0,0.17799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
269,11/27/2020,11:32:46 AM,"",6.0967,6.5328,9.2419,14.018,15.02,16.094,18.251,23.828,25.532,27.358,33.685,36.255,38.109,39.254,41.557,39.53,40.566,33.851,34.66,35.153,33.086,32.237,30.264,27.112,24.479,20.31,16.774,15.807,14.709,12.93,12.714,10.761,9.4787,8.5997,8.6506,6.4929,6.5239,4.9726,4.3092,5.6566,5.8476,5.0234,4.2938,5.4316,4.1569,1.6834,3.1804,3.1065,3.8029,3.7783,3.5447,3.7629,2.8747,2.4139,2.302,2.8514,2.38,1.3676,1.7983,1.2257,0.93552,0.92779,0.55899,0.55899,0.37266,0,0.37266,0,0.18633,0,0,0,0,0.18633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270,11/27/2020,11:32:56 AM,"",6.9106,7.4048,10.385,15.626,16.744,17.941,19.712,23.194,24.852,26.63,31.25,33.585,36.966,41.702,44.092,41.388,42.338,34.579,35.504,36.135,34.558,32.584,29.91,27.259,22.552,19.427,17.448,14.227,12.334,14.37,11.797,10.32,9.6837,8.8817,7.0401,6.7687,5.3952,5.4157,5.4756,4.3107,4.2278,4.2899,4.7428,5.0059,3.9206,2.8498,3.4486,3.2894,4.2798,3.1904,3.4686,3.3556,3.7573,2.1702,1.9517,2.4439,1.6104,0.89468,1.2903,1.7516,1.26,1.9609,0.53681,0.35787,0.35787,0,0.058923,0.12001,0.17894,0,0,0.17894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
271,11/27/2020,11:33:06 AM,"",5.7755,6.1886,8.4544,12.405,13.292,14.243,16.663,23.805,25.508,27.332,32.118,34.52,36.134,36.892,39.547,42.538,43.624,36.243,37.342,38.174,34.856,35.439,34.05,28.386,21.519,21.518,19.34,15.384,13.303,12.161,11.989,11.765,11.739,7.8122,6.3707,7.432,6.92,5.2529,5.1111,5.2154,4.8567,4.864,4.6878,4.1304,4.1184,4.9772,4.6784,2.4142,2.915,3.4288,2.6288,3.968,3.9589,3.7399,2.8776,2.9729,2.5754,1.955,1.002,0.97775,1.7029,1.2455,0.54642,0.69229,0.01054,0.35693,0.17846,0,0.17846,0.35693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
272,11/27/2020,11:33:16 AM,"",6.1985,6.6419,8.7261,12.304,13.184,14.126,16.413,23.008,24.653,26.416,30.339,32.584,35.012,37.725,39.996,38.632,40.159,36.394,36.884,36.919,37.066,32.961,27.827,24.023,19.818,18.725,14.916,14.632,12.753,13.39,10.305,9.9191,9.3905,8.6462,7.2137,6.8721,4.8455,5.0778,5.9989,5.838,5.8717,3.3529,4.47,3.4713,3.4521,3.6098,2.9213,4.1134,1.9984,2.2813,2.6636,3.4267,3.3949,3.2007,2.4042,1.4884,2.3231,1.0722,2.0034,1.5706,0.8935,1.2509,0.5361,0.8935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
273,11/27/2020,11:33:26 AM,"",6.3332,6.7862,9.7768,15.074,16.152,17.307,19.477,24.826,26.602,28.505,32.815,35.245,37.571,39.842,42.233,40.722,42.387,38.722,39.798,40.557,36.361,37.203,34.663,25.713,21.035,19.493,17.532,16.117,14.969,12.502,13.641,10.793,11.144,8.1978,7.5971,6.0827,7.3588,5.0106,5.355,5.1859,5.5171,5.3628,3.9609,3.8925,3.7045,4.4254,4.0962,3.7496,2.9751,3.1447,3.1871,2.2492,3.0285,3.993,3.6406,2.6066,1.5459,1.246,1.7799,1.424,0.88997,0.19739,1.4046,5.5423E-15,0.35599,0,0,0,0.17799,0.15887,0.019127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
274,11/27/2020,11:33:36 AM,"",6.1584,6.5989,9.2046,13.779,14.765,15.821,17.701,22.149,23.733,25.431,32.297,34.792,36.158,36.344,38.82,40.379,41.295,33.661,35.194,36.633,33.561,31.257,27.98,24.475,21.373,19.074,18.307,16.695,12.617,12.202,10.792,11.922,8.5183,7.6941,7.7998,6.9146,5.818,5.823,6.8724,4.8784,3.6075,4.864,3.1722,3.7784,3.6317,3.7674,4.2235,3.1951,3.1977,3.1719,2.375,4.2629,2.1331,3.1424,2.4631,2.0169,2.1849,1.7462,0.92996,1.3901,3.2124,1.6256,0.52697,0.52437,1.5728,0.03342,0,0.17846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
